Timestamp,Latitude,Longitude,Accelerometer_x,Accelerometer_y,Accelerometer_z,Orientation_azimuth,Orientation_pitch,Orientation_roll,Light
2025-05-28 19:46:14.961,-3,-3,-8.142178,-0.51535416,5.4852467,356.7674,5.442148,-55.937534,61.02000427246094
2025-05-28 19:46:15.973,-3,-3,-8.144271,-0.5159524,5.4843497,356.76318,5.452107,-55.93808,61.02000427246094
2025-05-28 19:46:16.973,-3,-3,-8.14457,-0.51056856,5.483153,356.75925,5.461618,-55.938656,61.02000427246094
2025-05-28 19:46:17.992,-3,-3,-8.14457,-0.5141578,5.4834523,356.75525,5.4712057,-55.939095,54.000003814697266
2025-05-28 19:46:18.975,-3,-3,-8.067102,-0.41365921,5.616254,356.8122,4.28151,-55.003372,54.000003814697266
2025-05-28 19:46:19.971,-3,-3,-8.056634,-0.40558344,5.6180487,356.80975,4.1992435,-55.050182,62.032501220703125
2025-05-28 19:46:20.998,-3,-3,-8.057531,-0.41365921,5.61745,356.80603,4.208196,-55.050716,62.032501220703125
2025-05-28 19:46:21.971,-3,-3,-8.060522,-0.4106682,5.613861,356.80206,4.2178454,-55.05127,62.032501220703125
2025-05-28 19:46:22.973,-3,-3,-8.058429,-0.40977088,5.619245,356.79712,4.2298713,-55.05163,62.032501220703125
2025-05-28 19:46:23.994,-3,-3,-8.060223,-0.40767714,5.6189456,356.79242,4.2412987,-55.05186,62.032501220703125
2025-05-28 19:46:24.976,-3,-3,-8.058727,-0.41306102,5.61745,356.78802,4.252067,-55.052246,62.032501220703125
2025-05-28 19:46:25.972,-3,-3,-8.0614195,-0.4106682,5.6171513,356.78412,4.261374,-55.05286,62.032501220703125
2025-05-28 19:46:27.001,-3,-3,-8.063513,-0.40887356,5.6171513,356.78027,4.270801,-55.053387,62.032501220703125
2025-05-28 19:46:27.976,-3,-3,-8.063214,-0.41455653,5.6126647,356.77652,4.2798667,-55.053978,62.032501220703125
2025-05-28 19:46:29.004,-3,-3,-8.05125,-0.41006997,5.619245,356.77234,4.290109,-55.05451,62.032501220703125
2025-05-28 19:46:29.975,-3,-3,-8.05125,-0.40408793,5.6327047,356.77557,4.1635246,-55.052307,62.032501220703125
2025-05-28 19:46:31.313,-3,-3,-8.062616,-0.42831525,5.5965133,356.77173,4.064246,-55.03402,62.032501220703125
2025-05-28 19:46:31.977,-3,-3,-8.053344,-0.41365921,5.611169,356.77167,4.1026936,-55.03656,62.032501220703125
2025-05-28 19:46:32.975,-3,-3,-8.062616,-0.40947178,5.616553,356.7708,4.1216545,-55.055515,62.032501220703125
2025-05-28 19:46:33.977,-3,-3,-8.061719,-0.40827537,5.619245,356.767,4.130901,-55.05609,62.032501220703125
2025-05-28 19:46:35.060,-3,-3,-8.059326,-0.41635114,5.616553,356.76248,4.1420774,-55.05659,62.032501220703125
2025-05-28 19:46:35.976,-3,-3,-8.058429,-0.4118646,5.6150575,356.75815,4.15244,-55.05713,62.032501220703125
2025-05-28 19:46:36.982,-3,-3,-8.063214,-0.4121637,5.6150575,356.75458,4.1612406,-55.05759,62.032501220703125
2025-05-28 19:46:38.000,-3,-3,-8.058727,-0.4106682,5.619544,356.7511,4.1696014,-55.058163,62.032501220703125
2025-05-28 19:46:38.996,-3,-3,-8.059924,-0.41485563,5.6183476,356.74768,4.177904,-55.05883,62.032501220703125
2025-05-28 19:46:39.982,-3,-3,-8.058429,-0.4103691,5.619843,356.74304,4.1891327,-55.059246,62.032501220703125
2025-05-28 19:46:40.977,-3,-3,-8.039585,-0.39361933,5.642276,356.7912,4.005278,-54.91901,56.025001525878906
2025-05-28 19:46:42.026,-3,-3,-8.042277,-0.39750767,5.646164,356.7904,4.0048227,-54.89628,62.977500915527344
2025-05-28 19:46:42.983,-3,-3,-8.047361,-0.39690945,5.6497536,356.7858,4.015999,-54.896637,62.977500915527344
2025-05-28 19:46:44.008,-3,-3,-8.046464,-0.3924229,5.649454,356.78143,4.026831,-54.89702,62.977500915527344
2025-05-28 19:46:45.002,-3,-3,-8.046763,-0.39601216,5.6497536,356.77728,4.036906,-54.897526,62.977500915527344
2025-05-28 19:46:46.049,-3,-3,-8.043773,-0.39840496,5.6557355,356.77362,4.045677,-54.89814,62.977500915527344
2025-05-28 19:46:46.974,-3,-3,-8.050353,-0.39361933,5.640182,356.7616,4.0247464,-54.878998,62.977500915527344
2025-05-28 19:46:47.972,-3,-3,-8.038688,-0.3900301,5.65753,356.77057,3.924535,-54.78547,62.977500915527344
2025-05-28 19:46:48.988,-3,-3,-8.037192,-0.3915256,5.6557355,356.76862,3.9346433,-54.77941,62.977500915527344
2025-05-28 19:46:49.979,-3,-3,-8.038987,-0.3819543,5.6533427,356.76544,3.9423327,-54.780064,62.977500915527344
2025-05-28 19:46:50.985,-3,-3,-8.036594,-0.38524446,5.660222,356.76093,3.9533832,-54.78061,62.977500915527344
2025-05-28 19:46:51.989,-3,-3,-8.0359955,-0.38823548,5.6533427,356.7563,3.964798,-54.78107,62.977500915527344
2025-05-28 19:46:52.984,-3,-3,-8.036295,-0.39361933,5.6521463,356.75684,3.9169877,-54.767796,62.977500915527344
2025-05-28 19:46:53.984,-3,-3,-8.039884,-0.38853458,5.6482577,356.75586,3.918063,-54.803608,62.977500915527344
2025-05-28 19:46:54.988,-3,-3,-8.03779,-0.39601216,5.6479588,356.75516,3.9220598,-54.84682,62.977500915527344
2025-05-28 19:46:56.002,-3,-3,-8.041978,-0.38733816,5.6557355,356.75604,3.921612,-54.82563,62.977500915527344
2025-05-28 19:46:57.034,-3,-3,-8.048259,-0.38374892,5.6676993,356.75525,3.9519181,-54.81087,62.977500915527344
2025-05-28 19:46:58.345,-3,-3,-8.040781,-0.38404804,5.654539,356.75494,3.9656477,-54.805336,62.977500915527344
2025-05-28 19:46:58.984,-3,-3,-8.037491,-0.38135612,5.655137,356.75336,3.947714,-54.821613,62.977500915527344
2025-05-28 19:47:00.002,-3,-3,-8.035098,-0.38404804,5.6557355,356.75244,3.9071193,-54.82003,62.977500915527344
2025-05-28 19:47:00.987,-3,-3,-8.035398,-0.38404804,5.6539407,356.7472,3.9176505,-54.82052,62.977500915527344
2025-05-28 19:47:01.985,-3,-3,-8.037192,-0.3906283,5.6467624,356.7431,3.9275339,-54.821045,56.025001525878906
2025-05-28 19:47:02.985,-3,-3,-8.036295,-0.3819543,5.649155,356.75635,3.9117537,-54.8468,56.025001525878906
2025-05-28 19:47:03.992,-3,-3,-8.028817,-0.38255253,5.654539,356.76608,3.8585482,-54.76287,62.032501220703125
2025-05-28 19:47:05.008,-3,-3,-8.030612,-0.38285163,5.656633,356.76053,3.8783193,-54.76462,62.032501220703125
2025-05-28 19:47:06.006,-3,-3,-8.027022,-0.38255253,5.660222,356.75568,3.8901591,-54.764946,62.032501220703125
2025-05-28 19:47:06.990,-3,-3,-8.026424,-0.38374892,5.6590257,356.75146,3.9005628,-54.765427,62.032501220703125
2025-05-28 19:47:08.011,-3,-3,-8.026724,-0.38584265,5.6596236,356.7473,3.9105284,-54.76594,62.032501220703125
2025-05-28 19:47:09.006,-3,-3,-8.030014,-0.38883367,5.6578293,356.74344,3.9199767,-54.76646,62.032501220703125
2025-05-28 19:47:10.333,-3,-3,-8.027621,-0.38554356,5.660521,356.741,3.880677,-54.763176,62.032501220703125
2025-05-28 19:47:10.992,-3,-3,-8.027621,-0.3801597,5.6671014,356.74066,3.8411477,-54.73224,62.032501220703125
2025-05-28 19:47:12.042,-3,-3,-8.023434,-0.38434714,5.660521,356.73883,3.8309627,-54.737534,62.032501220703125
2025-05-28 19:47:12.989,-3,-3,-8.037491,-0.39541394,5.6781683,356.74323,3.8169959,-54.721996,62.032501220703125
2025-05-28 19:47:13.990,-3,-3,-8.026424,-0.40259242,5.6503515,356.74045,3.8309853,-54.764297,62.032501220703125
2025-05-28 19:47:14.993,-3,-3,-8.028219,-0.38315073,5.6620164,356.73615,3.8451798,-54.76058,62.032501220703125
2025-05-28 19:47:16.053,-3,-3,-8.032407,-0.38644084,5.660222,356.73663,3.8320713,-54.742172,62.032501220703125
2025-05-28 19:47:16.990,-3,-3,-8.03121,-0.3804588,5.6620164,356.73218,3.842875,-54.742645,62.032501220703125
2025-05-28 19:47:17.992,-3,-3,-8.027621,-0.3804588,5.662615,356.72815,3.8528228,-54.743214,62.032501220703125
2025-05-28 19:47:18.992,-3,-3,-8.033603,-0.37956148,5.6614184,356.7246,3.861295,-54.74387,62.032501220703125
2025-05-28 19:47:19.978,-3,-3,-8.027022,-0.38614175,5.6650076,356.7214,3.8691766,-54.74452,62.032501220703125
2025-05-28 19:47:20.989,-3,-3,-8.026424,-0.3804588,5.6593246,356.71704,3.8798292,-54.74489,62.032501220703125
2025-05-28 19:47:22.010,-3,-3,-8.024032,-0.38524446,5.660222,356.7132,3.8892143,-54.74544,62.032501220703125
2025-05-28 19:47:22.996,-3,-3,-8.02463,-0.38434714,5.6593246,356.7096,3.8978584,-54.746105,62.032501220703125
2025-05-28 19:47:23.993,-3,-3,-8.02792,-0.38733816,5.6647086,356.7063,3.9059906,-54.74682,62.032501220703125
2025-05-28 19:47:24.995,-3,-3,-8.011469,-0.35862428,5.6820564,356.74683,3.676763,-54.592293,56.025001525878906
2025-05-28 19:47:26.320,-3,-3,-8.02792,-0.37686956,5.663512,356.70975,3.8259993,-54.716293,62.977500915527344
2025-05-28 19:47:26.995,-3,-3,-8.021938,-0.3804588,5.666503,356.70483,3.8380423,-54.716866,62.977500915527344
2025-05-28 19:47:28.017,-3,-3,-8.025826,-0.381057,5.6653066,356.70096,3.8474238,-54.717514,62.977500915527344
2025-05-28 19:47:29.005,-3,-3,-8.021041,-0.37627137,5.669195,356.69763,3.8555274,-54.718136,62.977500915527344
2025-05-28 19:47:29.993,-3,-3,-8.02792,-0.3801597,5.6647086,356.69305,3.8667545,-54.718533,62.977500915527344
2025-05-28 19:47:31.054,-3,-3,-8.02792,-0.3807579,5.6620164,356.68878,3.877076,-54.719044,62.977500915527344
2025-05-28 19:47:32.001,-3,-3,-8.030612,-0.37387854,5.668298,356.68472,3.8870568,-54.719486,62.977500915527344
2025-05-28 19:47:32.995,-3,-3,-8.027621,-0.37686956,5.675476,356.6855,3.829713,-54.68652,62.977500915527344
2025-05-28 19:47:33.996,-3,-3,-8.024929,-0.37627137,5.676972,356.68494,3.810823,-54.676853,62.977500915527344
2025-05-28 19:47:34.993,-3,-3,-8.028219,-0.37447673,5.680262,356.68164,3.7766938,-54.675865,62.977500915527344
2025-05-28 19:47:35.996,-3,-3,-8.019246,-0.37447673,5.6730833,356.67657,3.7947268,-54.67089,62.977500915527344
2025-05-28 19:47:37.018,-3,-3,-8.025826,-0.37716866,5.6730833,356.67264,3.8043108,-54.671337,62.977500915527344
2025-05-28 19:47:38.031,-3,-3,-8.025527,-0.37447673,5.6706905,356.66898,3.8132293,-54.671906,62.977500915527344
2025-05-28 19:47:38.996,-3,-3,-8.025527,-0.37537405,5.671887,356.66556,3.8214674,-54.67255,62.977500915527344
2025-05-28 19:47:40.002,-3,-3,-8.0252285,-0.37657046,5.672186,356.6612,3.8321912,-54.672997,62.977500915527344
2025-05-28 19:47:41.016,-3,-3,-8.0252285,-0.37627137,5.666204,356.65686,3.8428469,-54.673363,62.977500915527344
2025-05-28 19:47:41.995,-3,-3,-8.0345,-0.37716866,5.6688957,356.65305,3.8521645,-54.67392,62.977500915527344
2025-05-28 19:47:43.001,-3,-3,-8.025527,-0.37088752,5.671289,356.64966,3.860413,-54.67462,62.977500915527344
2025-05-28 19:47:43.997,-3,-3,-8.023134,-0.37387854,5.6676993,356.64532,3.8708868,-54.67514,62.977500915527344
2025-05-28 19:47:45.016,-3,-3,-8.0252285,-0.37537405,5.6706905,356.6413,3.880835,-54.675667,62.977500915527344
2025-05-28 19:47:45.994,-3,-3,-8.0252285,-0.37836507,5.66411,356.63748,3.8901095,-54.67606,62.977500915527344
2025-05-28 19:47:46.999,-3,-3,-8.026724,-0.37686956,5.671289,356.6338,3.8990924,-54.676605,55.01250076293945
2025-05-28 19:47:47.995,-3,-3,-8.021938,-0.37208393,5.669195,356.63013,3.9080756,-54.67717,55.01250076293945
2025-05-28 19:47:48.997,-3,-3,-8.027022,-0.381057,5.6671014,356.62592,3.918455,-54.677692,55.01250076293945
2025-05-28 19:47:50.366,-3,-3,-8.03121,-0.37657046,5.663512,356.622,3.927828,-54.67827,55.01250076293945
2025-05-28 19:47:50.997,-3,-3,-8.024331,-0.37657046,5.669793,356.61877,3.9357553,-54.6789,55.01250076293945
2025-05-28 19:47:51.998,-3,-3,-8.030313,-0.37298122,5.665905,356.61462,3.9459045,-54.679325,55.01250076293945
2025-05-28 19:47:52.997,-3,-3,-8.02463,-0.3807579,5.6620164,356.61035,3.9563453,-54.6798,55.01250076293945
2025-05-28 19:47:53.992,-3,-3,-8.030612,-0.38374892,5.6593246,356.6066,3.9654226,-54.680378,55.01250076293945
2025-05-28 19:47:54.997,-3,-3,-8.032407,-0.3786642,5.6527443,356.603,3.745596,-54.783646,55.01250076293945
2025-05-28 19:47:56.007,-3,-3,-8.026724,-0.3792624,5.6590257,356.5999,3.7257478,-54.797363,55.01250076293945
2025-05-28 19:47:56.998,-3,-3,-6.311668,0.71455663,7.466504,357.27298,-5.469615,-40.23352,66.01499938964844
2025-05-28 19:47:58.049,-3,-3,-6.3134627,0.7199405,7.4682984,357.26996,-5.4739656,-40.166294,73.9800033569336
2025-05-28 19:47:59.029,-3,-3,-6.3125653,0.72382885,7.4733834,357.26996,-5.4739656,-40.166294,73.9800033569336
2025-05-28 19:48:00.007,-3,-3,-6.3125653,0.7190432,7.4712896,357.26996,-5.4739656,-40.166294,73.9800033569336
2025-05-28 19:48:01.054,-3,-3,-6.3122663,0.7175477,7.474879,357.26996,-5.4739656,-40.166294,73.9800033569336
