Timestamp,Gyroscope_x,Gyroscope_y,Gyroscope_z,Accelerometer_x,Accelerometer_y,Accelerometer_z,Longitude,Latitude,Light,Magnetometer_x,Magnetometer_y,Magnetometer_z
2024-11-26 17:23:56,-0.0,0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,150.48,22.18,-24.58,-21.08
2024-11-26 17:23:57,0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,148.92,22.29,-24.62,-20.68
2024-11-26 17:23:58,-0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,148.92,21.83,-24.64,-20.61
2024-11-26 17:23:59,0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,150.75,22.26,-24.81,-20.64
2024-11-26 17:24:00,0.0,-0.0,0.0,0.06,0.45,9.83,114.391474,30.520496,150.75,22.13,-24.38,-21.0
2024-11-26 17:24:01,0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,150.75,22.11,-24.69,-20.48
2024-11-26 17:24:02,-0.0,0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,149.85,22.05,-24.38,-20.68
2024-11-26 17:24:03,-0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,149.85,22.01,-24.79,-20.68
2024-11-26 17:24:04,0.0,-0.0,0.0,0.06,0.45,9.83,114.391474,30.520496,148.92,21.99,-24.68,-20.83
2024-11-26 17:24:05,0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,148.92,21.86,-24.64,-20.72
2024-11-26 17:24:06,0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,149.85,21.96,-24.53,-20.68
2024-11-26 17:24:07,0.0,0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,149.85,22.09,-24.49,-20.53
2024-11-26 17:24:08,-0.0,0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,149.85,22.05,-24.39,-21.0
2024-11-26 17:24:09,0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,150.36,21.94,-24.73,-20.59
2024-11-26 17:24:10,-0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,150.36,22.07,-24.51,-20.51
2024-11-26 17:24:11,0.0,0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,150.75,21.98,-24.73,-20.83
2024-11-26 17:24:12,-0.0,0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,150.75,21.96,-25.01,-20.72
2024-11-26 17:24:13,0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,150.36,22.24,-24.62,-20.53
2024-11-26 17:24:14,0.0,-0.0,0.0,0.06,0.45,9.83,114.391474,30.520496,150.36,22.03,-24.81,-20.74
2024-11-26 17:24:15,0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,150.36,22.2,-24.54,-20.59
2024-11-26 17:24:16,0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,149.64,22.05,-24.54,-20.89
2024-11-26 17:24:17,-0.0,-0.0,0.0,0.06,0.45,9.82,114.391474,30.520496,149.64,21.92,-24.54,-20.72
2024-11-26 17:24:18,0.0,-0.0,0.0,0.06,0.46,9.82,114.391474,30.520496,150.36,22.11,-24.45,-20.61
2024-11-26 17:24:19,-0.0,0.0,-0.0,0.06,0.45,9.82,114.391474,30.520496,150.36,22.11,-24.51,-20.38
2024-11-26 17:24:20,-0.01,0.0,-0.0,0.06,0.46,9.82,114.391474,30.520496,150.36,22.24,-24.6,-20.72
2024-11-26 17:24:21,0.0,0.0,0.0,0.06,0.44,9.83,114.391474,30.520496,149.85,22.18,-24.56,-20.46
